,greatersydney_x,rings_x,lga,dwellingtype_x,sales_price_median,sales_price_mean,sales_no,date,greatersydney_y,rings_y,dwellingtype_y,wrent_median,new_bonds_no,total_bonds_held,dwellingtype_g
164,Greater Sydney,Inner Ring,Woollahra,Non Strata,3255.0,3750.0,80.0,2018-06-30,Greater Sydney,Inner Ring,House,1250.0,91.0,794.0,Non Strata
165,Greater Sydney,Inner Ring,Woollahra,Strata,1255.0,1712.0,135.0,2018-06-30,Greater Sydney,Inner Ring,Other,910.0,50.0,1261.0,Strata
166,Greater Sydney,Inner Ring,Woollahra,Strata,1255.0,1712.0,135.0,2018-06-30,Greater Sydney,Inner Ring,Townhouse,1140.0,56.0,781.0,Strata
167,Greater Sydney,Inner Ring,Woollahra,Strata,1255.0,1712.0,135.0,2018-06-30,Greater Sydney,Inner Ring,Flat/Unit,690.0,519.0,5557.0,Strata
168,Greater Sydney,Middle Ring,Bayside,Non Strata,1298.0,1358.0,149.0,2018-06-30,Greater Sydney,Middle Ring,House,680.0,291.0,3100.0,Non Strata
169,Greater Sydney,Middle Ring,Bayside,Strata,720.0,744.0,363.0,2018-06-30,Greater Sydney,Middle Ring,Other,537.5,92.0,2360.0,Strata
170,Greater Sydney,Middle Ring,Bayside,Strata,720.0,744.0,363.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,665.0,100.0,1176.0,Strata
171,Greater Sydney,Middle Ring,Bayside,Strata,720.0,744.0,363.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,565.0,1487.0,14397.0,Strata
172,Greater Sydney,Middle Ring,Burwood,Non Strata,1608.0,1730.0,32.0,2018-06-30,Greater Sydney,Middle Ring,House,650.0,51.0,564.0,Non Strata
173,Greater Sydney,Middle Ring,Burwood,Strata,780.0,795.0,52.0,2018-06-30,Greater Sydney,Middle Ring,Other,510.0,47.0,901.0,Strata
174,Greater Sydney,Middle Ring,Burwood,Strata,780.0,795.0,52.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,790.0,20.0,211.0,Strata
175,Greater Sydney,Middle Ring,Burwood,Strata,780.0,795.0,52.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,550.0,297.0,2674.0,Strata
176,Greater Sydney,Middle Ring,Canada Bay,Non Strata,2058.0,2138.0,88.0,2018-06-30,Greater Sydney,Middle Ring,House,777.5,190.0,1569.0,Non Strata
177,Greater Sydney,Middle Ring,Canada Bay,Strata,923.0,1009.0,214.0,2018-06-30,Greater Sydney,Middle Ring,Other,560.0,58.0,977.0,Strata
178,Greater Sydney,Middle Ring,Canada Bay,Strata,923.0,1009.0,214.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,720.0,74.0,899.0,Strata
179,Greater Sydney,Middle Ring,Canada Bay,Strata,923.0,1009.0,214.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,597.5,854.0,7699.0,Strata
180,Greater Sydney,Middle Ring,Canterbury-Bankstown,Non Strata,985.0,1023.0,491.0,2018-06-30,Greater Sydney,Middle Ring,House,570.0,775.0,8317.0,Non Strata
181,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,562.0,569.0,384.0,2018-06-30,Greater Sydney,Middle Ring,Other,470.0,314.0,5617.0,Strata
182,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,562.0,569.0,384.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,600.0,287.0,3165.0,Strata
183,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,562.0,569.0,384.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,430.0,1522.0,14456.0,Strata
184,Greater Sydney,Middle Ring,Cumberland,Non Strata,868.0,900.0,275.0,2018-06-30,Greater Sydney,Middle Ring,House,520.0,569.0,6318.0,Non Strata
185,Greater Sydney,Middle Ring,Cumberland,Strata,580.0,573.0,315.0,2018-06-30,Greater Sydney,Middle Ring,Other,450.0,183.0,3336.0,Strata
186,Greater Sydney,Middle Ring,Cumberland,Strata,580.0,573.0,315.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,540.0,213.0,2428.0,Strata
187,Greater Sydney,Middle Ring,Cumberland,Strata,580.0,573.0,315.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,440.0,1124.0,10801.0,Strata
188,Greater Sydney,Middle Ring,Georges River,Non Strata,1250.0,1351.0,179.0,2018-06-30,Greater Sydney,Middle Ring,House,630.0,288.0,3067.0,Non Strata
189,Greater Sydney,Middle Ring,Georges River,Strata,690.0,710.0,216.0,2018-06-30,Greater Sydney,Middle Ring,Other,550.0,68.0,2222.0,Strata
190,Greater Sydney,Middle Ring,Georges River,Strata,690.0,710.0,216.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,600.0,71.0,852.0,Strata
191,Greater Sydney,Middle Ring,Georges River,Strata,690.0,710.0,216.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,500.0,771.0,8304.0,Strata
192,Greater Sydney,Middle Ring,Hunters Hill,Non Strata,2625.0,3267.0,20.0,2018-06-30,Greater Sydney,Middle Ring,House,975.0,20.0,266.0,Non Strata
193,Greater Sydney,Middle Ring,Hunters Hill,Strata,1000.0,1151.0,20.0,2018-06-30,Greater Sydney,Middle Ring,Other,510.0,5.0,70.0,Strata
194,Greater Sydney,Middle Ring,Hunters Hill,Strata,1000.0,1151.0,20.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,630.0,5.0,66.0,Strata
195,Greater Sydney,Middle Ring,Hunters Hill,Strata,1000.0,1151.0,20.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,550.0,72.0,504.0,Strata
196,Greater Sydney,Middle Ring,Ku-Ring-Gai,Non Strata,2010.0,2289.0,214.0,2018-06-30,Greater Sydney,Middle Ring,House,1000.0,278.0,2475.0,Non Strata
197,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,970.0,1075.0,160.0,2018-06-30,Greater Sydney,Middle Ring,Other,670.0,20.0,573.0,Strata
198,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,970.0,1075.0,160.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,830.0,20.0,206.0,Strata
199,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,970.0,1075.0,160.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,600.0,501.0,3791.0,Strata
200,Greater Sydney,Middle Ring,Parramatta,Non Strata,1230.0,1240.0,279.0,2018-06-30,Greater Sydney,Middle Ring,House,580.0,500.0,4903.0,Non Strata
201,Greater Sydney,Middle Ring,Parramatta,Strata,680.0,683.0,532.0,2018-06-30,Greater Sydney,Middle Ring,Other,450.0,204.0,3638.0,Strata
202,Greater Sydney,Middle Ring,Parramatta,Strata,680.0,683.0,532.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,560.0,234.0,2556.0,Strata
203,Greater Sydney,Middle Ring,Parramatta,Strata,680.0,683.0,532.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,500.0,2476.0,20007.0,Strata
204,Greater Sydney,Middle Ring,Ryde,Non Strata,1673.0,1765.0,144.0,2018-06-30,Greater Sydney,Middle Ring,House,680.0,239.0,2393.0,Non Strata
205,Greater Sydney,Middle Ring,Ryde,Strata,803.0,942.0,316.0,2018-06-30,Greater Sydney,Middle Ring,Other,500.0,82.0,1259.0,Strata
206,Greater Sydney,Middle Ring,Ryde,Strata,803.0,942.0,316.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,630.0,151.0,1405.0,Strata
207,Greater Sydney,Middle Ring,Ryde,Strata,803.0,942.0,316.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,510.0,1157.0,9593.0,Strata
208,Greater Sydney,Middle Ring,Strathfield,Non Strata,1880.0,2150.0,20.0,2018-06-30,Greater Sydney,Middle Ring,House,670.0,59.0,601.0,Non Strata
209,Greater Sydney,Middle Ring,Strathfield,Strata,625.0,631.0,117.0,2018-06-30,Greater Sydney,Middle Ring,Other,510.0,91.0,833.0,Strata
210,Greater Sydney,Middle Ring,Strathfield,Strata,625.0,631.0,117.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,590.0,20.0,234.0,Strata
211,Greater Sydney,Middle Ring,Strathfield,Strata,625.0,631.0,117.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,520.0,440.0,3877.0,Strata
212,Greater Sydney,Middle Ring,Willoughby,Non Strata,2485.0,2621.0,110.0,2018-06-30,Greater Sydney,Middle Ring,House,1000.0,171.0,1503.0,Non Strata
213,Greater Sydney,Middle Ring,Willoughby,Strata,946.0,1023.0,120.0,2018-06-30,Greater Sydney,Middle Ring,Other,645.0,35.0,688.0,Strata
214,Greater Sydney,Middle Ring,Willoughby,Strata,946.0,1023.0,120.0,2018-06-30,Greater Sydney,Middle Ring,Townhouse,850.0,45.0,580.0,Strata
215,Greater Sydney,Middle Ring,Willoughby,Strata,946.0,1023.0,120.0,2018-06-30,Greater Sydney,Middle Ring,Flat/Unit,600.0,653.0,6071.0,Strata
216,Greater Sydney,Outer Ring,Blacktown,Non Strata,740.0,771.0,697.0,2018-06-30,Greater Sydney,Outer Ring,House,480.0,1771.0,16765.0,Non Strata
217,Greater Sydney,Outer Ring,Blacktown,Strata,571.0,551.0,186.0,2018-06-30,Greater Sydney,Outer Ring,Other,390.0,292.0,3931.0,Strata
218,Greater Sydney,Outer Ring,Blacktown,Strata,571.0,551.0,186.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,460.0,224.0,2850.0,Strata
219,Greater Sydney,Outer Ring,Blacktown,Strata,571.0,551.0,186.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,380.0,368.0,3674.0,Strata
220,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,664.0,706.0,304.0,2018-06-30,Greater Sydney,Outer Ring,House,450.0,311.0,3369.0,Non Strata
221,Greater Sydney,Outer Ring,Blue Mountains,Strata,515.0,505.0,20.0,2018-06-30,Greater Sydney,Outer Ring,Other,415.0,5.0,335.0,Strata
222,Greater Sydney,Outer Ring,Blue Mountains,Strata,515.0,505.0,20.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,380.0,20.0,271.0,Strata
223,Greater Sydney,Outer Ring,Blue Mountains,Strata,515.0,505.0,20.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,320.0,54.0,703.0,Strata
224,Greater Sydney,Outer Ring,Camden,Non Strata,750.0,782.0,318.0,2018-06-30,Greater Sydney,Outer Ring,House,530.0,632.0,4779.0,Non Strata
225,Greater Sydney,Outer Ring,Camden,Strata,650.0,606.0,20.0,2018-06-30,Greater Sydney,Outer Ring,Other,450.0,36.0,509.0,Strata
226,Greater Sydney,Outer Ring,Camden,Strata,650.0,606.0,20.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,410.0,32.0,234.0,Strata
227,Greater Sydney,Outer Ring,Camden,Strata,650.0,606.0,20.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,375.0,36.0,265.0,Strata
228,Greater Sydney,Outer Ring,Campbelltown,Non Strata,645.0,657.0,378.0,2018-06-30,Greater Sydney,Outer Ring,House,435.0,776.0,7262.0,Non Strata
229,Greater Sydney,Outer Ring,Campbelltown,Strata,481.0,480.0,92.0,2018-06-30,Greater Sydney,Outer Ring,Other,380.0,178.0,1773.0,Strata
230,Greater Sydney,Outer Ring,Campbelltown,Strata,481.0,480.0,92.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,380.0,132.0,1759.0,Strata
231,Greater Sydney,Outer Ring,Campbelltown,Strata,481.0,480.0,92.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,350.0,178.0,1618.0,Strata
232,Greater Sydney,Outer Ring,Central Coast,Non Strata,658.0,708.0,1117.0,2018-06-30,Greater Sydney,Outer Ring,House,440.0,1846.0,16790.0,Non Strata
233,Greater Sydney,Outer Ring,Central Coast,Strata,500.0,528.0,289.0,2018-06-30,Greater Sydney,Outer Ring,Other,360.0,147.0,3250.0,Strata
234,Greater Sydney,Outer Ring,Central Coast,Strata,500.0,528.0,289.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,430.0,289.0,2900.0,Strata
235,Greater Sydney,Outer Ring,Central Coast,Strata,500.0,528.0,289.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,350.0,635.0,6366.0,Strata
236,Greater Sydney,Outer Ring,Fairfield,Non Strata,789.0,802.0,276.0,2018-06-30,Greater Sydney,Outer Ring,House,470.0,520.0,6569.0,Non Strata
237,Greater Sydney,Outer Ring,Fairfield,Strata,438.0,466.0,93.0,2018-06-30,Greater Sydney,Outer Ring,Other,390.0,196.0,2591.0,Strata
238,Greater Sydney,Outer Ring,Fairfield,Strata,438.0,466.0,93.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,445.0,118.0,1704.0,Strata
239,Greater Sydney,Outer Ring,Fairfield,Strata,438.0,466.0,93.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,340.0,334.0,4453.0,Strata
240,Greater Sydney,Outer Ring,Hawkesbury,Non Strata,743.0,858.0,152.0,2018-06-30,Greater Sydney,Outer Ring,House,450.0,248.0,2386.0,Non Strata
241,Greater Sydney,Outer Ring,Hawkesbury,Strata,535.0,524.0,38.0,2018-06-30,Greater Sydney,Outer Ring,Other,415.0,20.0,501.0,Strata
242,Greater Sydney,Outer Ring,Hawkesbury,Strata,535.0,524.0,38.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,420.0,45.0,539.0,Strata
243,Greater Sydney,Outer Ring,Hawkesbury,Strata,535.0,524.0,38.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,322.5,62.0,595.0,Strata
244,Greater Sydney,Outer Ring,Hornsby,Non Strata,1300.0,1360.0,244.0,2018-06-30,Greater Sydney,Outer Ring,House,687.5,290.0,3288.0,Non Strata
245,Greater Sydney,Outer Ring,Hornsby,Strata,698.0,736.0,162.0,2018-06-30,Greater Sydney,Outer Ring,Other,495.0,69.0,1286.0,Strata
246,Greater Sydney,Outer Ring,Hornsby,Strata,698.0,736.0,162.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,630.0,63.0,780.0,Strata
247,Greater Sydney,Outer Ring,Hornsby,Strata,698.0,736.0,162.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,500.0,467.0,4355.0,Strata
248,Greater Sydney,Outer Ring,Liverpool,Non Strata,788.0,814.0,348.0,2018-06-30,Greater Sydney,Outer Ring,House,520.0,720.0,7219.0,Non Strata
249,Greater Sydney,Outer Ring,Liverpool,Strata,520.0,505.0,134.0,2018-06-30,Greater Sydney,Outer Ring,Other,400.0,154.0,1958.0,Strata
250,Greater Sydney,Outer Ring,Liverpool,Strata,520.0,505.0,134.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,490.0,126.0,1501.0,Strata
251,Greater Sydney,Outer Ring,Liverpool,Strata,520.0,505.0,134.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,397.0,592.0,5610.0,Strata
252,Greater Sydney,Outer Ring,Northern Beaches,Non Strata,1700.0,1908.0,432.0,2018-06-30,Greater Sydney,Outer Ring,House,990.0,567.0,4923.0,Non Strata
253,Greater Sydney,Outer Ring,Northern Beaches,Strata,866.0,961.0,401.0,2018-06-30,Greater Sydney,Outer Ring,Other,570.0,81.0,2063.0,Strata
254,Greater Sydney,Outer Ring,Northern Beaches,Strata,866.0,961.0,401.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,850.0,115.0,1210.0,Strata
255,Greater Sydney,Outer Ring,Northern Beaches,Strata,866.0,961.0,401.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,600.0,1521.0,14503.0,Strata
256,Greater Sydney,Outer Ring,Penrith,Non Strata,691.0,714.0,464.0,2018-06-30,Greater Sydney,Outer Ring,House,450.0,1100.0,10012.0,Non Strata
257,Greater Sydney,Outer Ring,Penrith,Strata,511.0,497.0,162.0,2018-06-30,Greater Sydney,Outer Ring,Other,360.0,170.0,2610.0,Strata
258,Greater Sydney,Outer Ring,Penrith,Strata,511.0,497.0,162.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,412.5,222.0,2300.0,Strata
259,Greater Sydney,Outer Ring,Penrith,Strata,511.0,497.0,162.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,360.0,480.0,3278.0,Strata
260,Greater Sydney,Outer Ring,Sutherland Shire,Non Strata,1200.0,1290.0,415.0,2018-06-30,Greater Sydney,Outer Ring,House,720.0,395.0,3612.0,Non Strata
261,Greater Sydney,Outer Ring,Sutherland Shire,Strata,770.0,860.0,367.0,2018-06-30,Greater Sydney,Outer Ring,Other,570.0,49.0,1493.0,Strata
262,Greater Sydney,Outer Ring,Sutherland Shire,Strata,770.0,860.0,367.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,660.0,177.0,1621.0,Strata
263,Greater Sydney,Outer Ring,Sutherland Shire,Strata,770.0,860.0,367.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,495.0,807.0,7887.0,Strata
264,Greater Sydney,Outer Ring,The Hills Shire,Non Strata,1257.0,1345.0,345.0,2018-06-30,Greater Sydney,Outer Ring,House,640.0,567.0,4993.0,Non Strata
265,Greater Sydney,Outer Ring,The Hills Shire,Strata,783.0,786.0,86.0,2018-06-30,Greater Sydney,Outer Ring,Other,520.0,68.0,973.0,Strata
266,Greater Sydney,Outer Ring,The Hills Shire,Strata,783.0,786.0,86.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,600.0,107.0,1127.0,Strata
267,Greater Sydney,Outer Ring,The Hills Shire,Strata,783.0,786.0,86.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,520.0,231.0,1739.0,Strata
268,Greater Sydney,Outer Ring,Wollondilly,Non Strata,815.0,861.0,118.0,2018-06-30,Greater Sydney,Outer Ring,House,460.0,171.0,1479.0,Non Strata
269,Greater Sydney,Outer Ring,Wollondilly,Strata,535.0,,5.0,2018-06-30,Greater Sydney,Outer Ring,Other,475.0,20.0,269.0,Strata
270,Greater Sydney,Outer Ring,Wollondilly,Strata,535.0,,5.0,2018-06-30,Greater Sydney,Outer Ring,Townhouse,445.0,5.0,79.0,Strata
271,Greater Sydney,Outer Ring,Wollondilly,Strata,535.0,,5.0,2018-06-30,Greater Sydney,Outer Ring,Flat/Unit,340.0,20.0,207.0,Strata
272,Greater Sydney,Inner Ring,Inner West,Non Strata,1371.0,1437.0,232.0,2018-09-30,Greater Sydney,Inner Ring,House,780.0,765.0,5925.0,Non Strata
273,Greater Sydney,Inner Ring,Inner West,Strata,735.0,776.0,201.0,2018-09-30,Greater Sydney,Inner Ring,Other,540.0,206.0,4775.0,Strata
274,Greater Sydney,Inner Ring,Inner West,Strata,735.0,776.0,201.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,750.0,202.0,2600.0,Strata
275,Greater Sydney,Inner Ring,Inner West,Strata,735.0,776.0,201.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,500.0,1978.0,17000.0,Strata
276,Greater Sydney,Inner Ring,Lane Cove,Non Strata,2650.0,2589.0,36.0,2018-09-30,Greater Sydney,Inner Ring,House,955.0,82.0,707.0,Non Strata
277,Greater Sydney,Inner Ring,Lane Cove,Strata,745.0,804.0,97.0,2018-09-30,Greater Sydney,Inner Ring,Other,558.75,5.0,249.0,Strata
278,Greater Sydney,Inner Ring,Lane Cove,Strata,745.0,804.0,97.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,830.0,20.0,309.0,Strata
279,Greater Sydney,Inner Ring,Lane Cove,Strata,745.0,804.0,97.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,416.0,3425.0,Strata
280,Greater Sydney,Inner Ring,Mosman,Non Strata,3675.0,4358.0,36.0,2018-09-30,Greater Sydney,Inner Ring,House,1575.0,64.0,464.0,Non Strata
281,Greater Sydney,Inner Ring,Mosman,Strata,900.0,1099.0,70.0,2018-09-30,Greater Sydney,Inner Ring,Other,558.75,5.0,331.0,Strata
282,Greater Sydney,Inner Ring,Mosman,Strata,900.0,1099.0,70.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,855.0,20.0,196.0,Strata
283,Greater Sydney,Inner Ring,Mosman,Strata,900.0,1099.0,70.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,595.0,356.0,2902.0,Strata
284,Greater Sydney,Inner Ring,North Sydney,Non Strata,2278.0,2642.0,42.0,2018-09-30,Greater Sydney,Inner Ring,House,1000.0,109.0,770.0,Non Strata
285,Greater Sydney,Inner Ring,North Sydney,Strata,1070.0,1247.0,234.0,2018-09-30,Greater Sydney,Inner Ring,Other,577.5,54.0,1204.0,Strata
286,Greater Sydney,Inner Ring,North Sydney,Strata,1070.0,1247.0,234.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,900.0,98.0,912.0,Strata
287,Greater Sydney,Inner Ring,North Sydney,Strata,1070.0,1247.0,234.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,610.0,1412.0,13095.0,Strata
288,Greater Sydney,Inner Ring,Randwick,Non Strata,1845.0,2025.0,88.0,2018-09-30,Greater Sydney,Inner Ring,House,995.0,266.0,2101.0,Non Strata
289,Greater Sydney,Inner Ring,Randwick,Strata,862.0,923.0,157.0,2018-09-30,Greater Sydney,Inner Ring,Other,420.0,117.0,2347.0,Strata
290,Greater Sydney,Inner Ring,Randwick,Strata,862.0,923.0,157.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,920.0,81.0,1152.0,Strata
291,Greater Sydney,Inner Ring,Randwick,Strata,862.0,923.0,157.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,620.0,1645.0,14804.0,Strata
292,Greater Sydney,Inner Ring,Sydney,Non Strata,1411.0,1516.0,124.0,2018-09-30,Greater Sydney,Inner Ring,House,770.0,514.0,2942.0,Non Strata
293,Greater Sydney,Inner Ring,Sydney,Strata,850.0,968.0,531.0,2018-09-30,Greater Sydney,Inner Ring,Other,540.0,743.0,9172.0,Strata
294,Greater Sydney,Inner Ring,Sydney,Strata,850.0,968.0,531.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,820.0,286.0,3772.0,Strata
295,Greater Sydney,Inner Ring,Sydney,Strata,850.0,968.0,531.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,640.0,5386.0,40051.0,Strata
296,Greater Sydney,Inner Ring,Waverley,Non Strata,2350.0,2618.0,67.0,2018-09-30,Greater Sydney,Inner Ring,House,1150.0,150.0,993.0,Non Strata
297,Greater Sydney,Inner Ring,Waverley,Strata,1070.0,1159.0,159.0,2018-09-30,Greater Sydney,Inner Ring,Other,615.0,36.0,1577.0,Strata
298,Greater Sydney,Inner Ring,Waverley,Strata,1070.0,1159.0,159.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,1100.0,49.0,618.0,Strata
299,Greater Sydney,Inner Ring,Waverley,Strata,1070.0,1159.0,159.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,700.0,1324.0,10390.0,Strata
300,Greater Sydney,Inner Ring,Woollahra,Non Strata,3600.0,4789.0,51.0,2018-09-30,Greater Sydney,Inner Ring,House,1175.0,139.0,839.0,Non Strata
301,Greater Sydney,Inner Ring,Woollahra,Strata,1213.0,1409.0,122.0,2018-09-30,Greater Sydney,Inner Ring,Other,850.0,37.0,1204.0,Strata
302,Greater Sydney,Inner Ring,Woollahra,Strata,1213.0,1409.0,122.0,2018-09-30,Greater Sydney,Inner Ring,Townhouse,1250.0,55.0,766.0,Strata
303,Greater Sydney,Inner Ring,Woollahra,Strata,1213.0,1409.0,122.0,2018-09-30,Greater Sydney,Inner Ring,Flat/Unit,685.0,615.0,5608.0,Strata
304,Greater Sydney,Middle Ring,Bayside,Non Strata,1195.0,1219.0,111.0,2018-09-30,Greater Sydney,Middle Ring,House,670.0,312.0,3168.0,Non Strata
305,Greater Sydney,Middle Ring,Bayside,Strata,700.0,719.0,215.0,2018-09-30,Greater Sydney,Middle Ring,Other,550.0,119.0,2277.0,Strata
306,Greater Sydney,Middle Ring,Bayside,Strata,700.0,719.0,215.0,2018-09-30,Greater Sydney,Middle Ring,Townhouse,700.0,109.0,1175.0,Strata
307,Greater Sydney,Middle Ring,Bayside,Strata,700.0,719.0,215.0,2018-09-30,Greater Sydney,Middle Ring,Flat/Unit,580.0,1904.0,14888.0,Strata
308,Greater Sydney,Middle Ring,Burwood,Non Strata,1500.0,1515.0,35.0,2018-09-30,Greater Sydney,Middle Ring,House,650.0,61.0,588.0,Non Strata
309,Greater Sydney,Middle Ring,Burwood,Strata,750.0,779.0,37.0,2018-09-30,Greater Sydney,Middle Ring,Other,555.0,20.0,842.0,Strata
310,Greater Sydney,Middle Ring,Burwood,Strata,750.0,779.0,37.0,2018-09-30,Greater Sydney,Middle Ring,Townhouse,560.0,20.0,209.0,Strata
311,Greater Sydney,Middle Ring,Burwood,Strata,750.0,779.0,37.0,2018-09-30,Greater Sydney,Middle Ring,Flat/Unit,550.0,333.0,2724.0,Strata
312,Greater Sydney,Middle Ring,Canada Bay,Non Strata,1705.0,1873.0,54.0,2018-09-30,Greater Sydney,Middle Ring,House,780.0,206.0,1630.0,Non Strata
313,Greater Sydney,Middle Ring,Canada Bay,Strata,880.0,930.0,139.0,2018-09-30,Greater Sydney,Middle Ring,Other,630.0,73.0,959.0,Strata
314,Greater Sydney,Middle Ring,Canada Bay,Strata,880.0,930.0,139.0,2018-09-30,Greater Sydney,Middle Ring,Townhouse,700.0,89.0,878.0,Strata
315,Greater Sydney,Middle Ring,Canada Bay,Strata,880.0,930.0,139.0,2018-09-30,Greater Sydney,Middle Ring,Flat/Unit,610.0,969.0,7823.0,Strata
316,Greater Sydney,Middle Ring,Canterbury-Bankstown,Non Strata,870.0,914.0,308.0,2018-09-30,Greater Sydney,Middle Ring,House,560.0,886.0,8519.0,Non Strata
317,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,530.0,540.0,210.0,2018-09-30,Greater Sydney,Middle Ring,Other,445.0,313.0,5475.0,Strata
318,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,530.0,540.0,210.0,2018-09-30,Greater Sydney,Middle Ring,Townhouse,600.0,310.0,3253.0,Strata
319,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,530.0,540.0,210.0,2018-09-30,Greater Sydney,Middle Ring,Flat/Unit,420.0,1411.0,14738.0,Strata
320,Greater Sydney,Middle Ring,Cumberland,Non Strata,800.0,823.0,165.0,2018-09-30,Greater Sydney,Middle Ring,House,500.0,611.0,6446.0,Non Strata
321,Greater Sydney,Middle Ring,Cumberland,Strata,550.0,538.0,147.0,2018-09-30,Greater Sydney,Middle Ring,Other,445.0,182.0,3276.0,Strata
