,lga,sales_price_median,sales_price_mean,sales_no,date,greatersydney_y,rings_y,dwellingtype_y,wrent_median,new_bonds_no,total_bonds_held,dwellingtype_g
798,Northern Beaches,815.0,902.0,455.0,2019-06-30,Greater Sydney,Outer Ring,Townhouse,818.0,140.0,1307.0,Strata
799,Northern Beaches,815.0,902.0,455.0,2019-06-30,Greater Sydney,Outer Ring,Flat/Unit,595.0,1585.0,15260.0,Strata
800,Penrith,645.0,669.0,460.0,2019-06-30,Greater Sydney,Outer Ring,House,430.0,1129.0,10824.0,Non Strata
801,Penrith,450.0,449.0,166.0,2019-06-30,Greater Sydney,Outer Ring,Other,340.0,125.0,2332.0,Strata
802,Penrith,450.0,449.0,166.0,2019-06-30,Greater Sydney,Outer Ring,Townhouse,400.0,286.0,2576.0,Strata
803,Penrith,450.0,449.0,166.0,2019-06-30,Greater Sydney,Outer Ring,Flat/Unit,360.0,540.0,3928.0,Strata
804,Sutherland Shire,1100.0,1153.0,442.0,2019-06-30,Greater Sydney,Outer Ring,House,680.0,461.0,3981.0,Non Strata
805,Sutherland Shire,720.0,772.0,397.0,2019-06-30,Greater Sydney,Outer Ring,Other,495.0,36.0,1218.0,Strata
806,Sutherland Shire,720.0,772.0,397.0,2019-06-30,Greater Sydney,Outer Ring,Townhouse,650.0,219.0,1706.0,Strata
807,Sutherland Shire,720.0,772.0,397.0,2019-06-30,Greater Sydney,Outer Ring,Flat/Unit,470.0,845.0,8358.0,Strata
808,The Hills Shire,1155.0,1263.0,379.0,2019-06-30,Greater Sydney,Outer Ring,House,625.0,679.0,5694.0,Non Strata
809,The Hills Shire,720.0,739.0,92.0,2019-06-30,Greater Sydney,Outer Ring,Other,490.0,47.0,851.0,Strata
810,The Hills Shire,720.0,739.0,92.0,2019-06-30,Greater Sydney,Outer Ring,Townhouse,570.0,111.0,1146.0,Strata
811,The Hills Shire,720.0,739.0,92.0,2019-06-30,Greater Sydney,Outer Ring,Flat/Unit,500.0,276.0,1974.0,Strata
812,Wollondilly,663.0,726.0,116.0,2019-06-30,Greater Sydney,Outer Ring,House,450.0,208.0,1641.0,Non Strata
813,Inner West,1500.0,1586.0,330.0,2019-09-30,Greater Sydney,Inner Ring,House,750.0,838.0,6532.0,Non Strata
814,Inner West,750.0,813.0,335.0,2019-09-30,Greater Sydney,Inner Ring,Other,445.0,226.0,4213.0,Strata
815,Inner West,750.0,813.0,335.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,693.0,226.0,2545.0,Strata
816,Inner West,750.0,813.0,335.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,500.0,1919.0,17699.0,Strata
817,Lane Cove,2550.0,2679.0,45.0,2019-09-30,Greater Sydney,Inner Ring,House,910.0,82.0,781.0,Non Strata
818,Lane Cove,795.0,904.0,154.0,2019-09-30,Greater Sydney,Inner Ring,Other,533.0,5.0,237.0,Strata
819,Lane Cove,795.0,904.0,154.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,700.0,20.0,255.0,Strata
820,Lane Cove,795.0,904.0,154.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,427.0,3753.0,Strata
821,Mosman,3240.0,3861.0,36.0,2019-09-30,Greater Sydney,Inner Ring,House,1500.0,65.0,503.0,Non Strata
822,Mosman,940.0,1097.0,82.0,2019-09-30,Greater Sydney,Inner Ring,Other,533.0,5.0,260.0,Strata
823,Mosman,940.0,1097.0,82.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,1188.0,20.0,193.0,Strata
824,Mosman,940.0,1097.0,82.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,550.0,331.0,2987.0,Strata
825,North Sydney,2505.0,2945.0,54.0,2019-09-30,Greater Sydney,Inner Ring,House,920.0,126.0,886.0,Non Strata
826,North Sydney,980.0,1164.0,325.0,2019-09-30,Greater Sydney,Inner Ring,Other,565.0,45.0,1005.0,Strata
827,North Sydney,980.0,1164.0,325.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,880.0,91.0,939.0,Strata
828,North Sydney,980.0,1164.0,325.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,600.0,1600.0,13651.0,Strata
829,Randwick,1950.0,2200.0,136.0,2019-09-30,Greater Sydney,Inner Ring,House,915.0,333.0,2302.0,Non Strata
830,Randwick,941.0,1048.0,245.0,2019-09-30,Greater Sydney,Inner Ring,Other,480.0,91.0,2044.0,Strata
831,Randwick,941.0,1048.0,245.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,798.0,104.0,1163.0,Strata
832,Randwick,941.0,1048.0,245.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,585.0,2007.0,15685.0,Strata
833,Sydney,1551.0,1646.0,166.0,2019-09-30,Greater Sydney,Inner Ring,House,780.0,578.0,3566.0,Non Strata
834,Sydney,964.0,1986.0,918.0,2019-09-30,Greater Sydney,Inner Ring,Other,501.0,1053.0,8104.0,Strata
835,Sydney,964.0,1986.0,918.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,800.0,297.0,3324.0,Strata
836,Sydney,964.0,1986.0,918.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,650.0,6163.0,43458.0,Strata
837,Waverley,2790.0,2990.0,83.0,2019-09-30,Greater Sydney,Inner Ring,House,1113.0,182.0,1134.0,Non Strata
838,Waverley,1200.0,2253.0,240.0,2019-09-30,Greater Sydney,Inner Ring,Other,630.0,53.0,1353.0,Strata
839,Waverley,1200.0,2253.0,240.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,1000.0,56.0,590.0,Strata
840,Waverley,1200.0,2253.0,240.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,650.0,1451.0,10713.0,Strata
841,Woollahra,3050.0,3436.0,92.0,2019-09-30,Greater Sydney,Inner Ring,House,1200.0,178.0,990.0,Non Strata
842,Woollahra,1450.0,1955.0,163.0,2019-09-30,Greater Sydney,Inner Ring,Other,700.0,20.0,1022.0,Strata
843,Woollahra,1450.0,1955.0,163.0,2019-09-30,Greater Sydney,Inner Ring,Townhouse,1000.0,57.0,725.0,Strata
844,Woollahra,1450.0,1955.0,163.0,2019-09-30,Greater Sydney,Inner Ring,Flat/Unit,650.0,649.0,5699.0,Strata
845,Bayside,1250.0,1297.0,162.0,2019-09-30,Greater Sydney,Middle Ring,House,650.0,369.0,3398.0,Non Strata
846,Bayside,720.0,736.0,494.0,2019-09-30,Greater Sydney,Middle Ring,Other,520.0,95.0,1952.0,Strata
847,Bayside,720.0,736.0,494.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,655.0,102.0,1174.0,Strata
848,Bayside,720.0,736.0,494.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,570.0,2133.0,16491.0,Strata
849,Burwood,1685.0,1837.0,20.0,2019-09-30,Greater Sydney,Middle Ring,House,620.0,59.0,637.0,Non Strata
850,Burwood,735.0,747.0,73.0,2019-09-30,Greater Sydney,Middle Ring,Other,550.0,61.0,779.0,Strata
851,Burwood,735.0,747.0,73.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,700.0,20.0,221.0,Strata
852,Burwood,735.0,747.0,73.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,540.0,377.0,2999.0,Strata
853,Canada Bay,1721.0,1940.0,105.0,2019-09-30,Greater Sydney,Middle Ring,House,750.0,199.0,1766.0,Non Strata
854,Canada Bay,900.0,979.0,234.0,2019-09-30,Greater Sydney,Middle Ring,Other,610.0,56.0,847.0,Strata
855,Canada Bay,900.0,979.0,234.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,700.0,73.0,777.0,Strata
856,Canada Bay,900.0,979.0,234.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,580.0,973.0,8196.0,Strata
857,Canterbury-Bankstown,920.0,959.0,538.0,2019-09-30,Greater Sydney,Middle Ring,House,550.0,885.0,9214.0,Non Strata
858,Canterbury-Bankstown,535.0,556.0,419.0,2019-09-30,Greater Sydney,Middle Ring,Other,430.0,327.0,5111.0,Strata
859,Canterbury-Bankstown,535.0,556.0,419.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,590.0,324.0,3372.0,Strata
860,Canterbury-Bankstown,535.0,556.0,419.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,410.0,1604.0,15541.0,Strata
861,Cumberland,800.0,810.0,286.0,2019-09-30,Greater Sydney,Middle Ring,House,500.0,668.0,6793.0,Non Strata
862,Cumberland,553.0,541.0,298.0,2019-09-30,Greater Sydney,Middle Ring,Other,420.0,249.0,3207.0,Strata
863,Cumberland,553.0,541.0,298.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,540.0,228.0,2610.0,Strata
864,Cumberland,553.0,541.0,298.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,430.0,1423.0,11842.0,Strata
865,Georges River,1250.0,1301.0,216.0,2019-09-30,Greater Sydney,Middle Ring,House,595.0,369.0,3340.0,Non Strata
866,Georges River,661.0,665.0,246.0,2019-09-30,Greater Sydney,Middle Ring,Other,465.0,63.0,1761.0,Strata
867,Georges River,661.0,665.0,246.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,610.0,88.0,927.0,Strata
868,Georges River,661.0,665.0,246.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,490.0,1078.0,9102.0,Strata
869,Hunters Hill,2620.0,3201.0,20.0,2019-09-30,Greater Sydney,Middle Ring,House,935.0,20.0,265.0,Non Strata
870,Hunters Hill,1290.0,1318.0,20.0,2019-09-30,Greater Sydney,Middle Ring,Other,500.0,5.0,64.0,Strata
871,Hunters Hill,1290.0,1318.0,20.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,655.0,5.0,70.0,Strata
872,Hunters Hill,1290.0,1318.0,20.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,535.0,44.0,485.0,Strata
873,Ku-Ring-Gai,2020.0,2270.0,283.0,2019-09-30,Greater Sydney,Middle Ring,House,960.0,328.0,2726.0,Non Strata
874,Ku-Ring-Gai,900.0,998.0,186.0,2019-09-30,Greater Sydney,Middle Ring,Other,803.0,20.0,462.0,Strata
875,Ku-Ring-Gai,900.0,998.0,186.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,888.0,20.0,213.0,Strata
876,Ku-Ring-Gai,900.0,998.0,186.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,580.0,474.0,4254.0,Strata
877,Parramatta,1130.0,1170.0,306.0,2019-09-30,Greater Sydney,Middle Ring,House,540.0,610.0,5583.0,Non Strata
878,Parramatta,650.0,652.0,589.0,2019-09-30,Greater Sydney,Middle Ring,Other,450.0,207.0,3029.0,Strata
879,Parramatta,650.0,652.0,589.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,550.0,268.0,2778.0,Strata
880,Parramatta,650.0,652.0,589.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,480.0,2989.0,23164.0,Strata
881,Ryde,1520.0,1592.0,149.0,2019-09-30,Greater Sydney,Middle Ring,House,640.0,308.0,2726.0,Non Strata
882,Ryde,780.0,1771.0,420.0,2019-09-30,Greater Sydney,Middle Ring,Other,480.0,75.0,1082.0,Strata
883,Ryde,780.0,1771.0,420.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,600.0,165.0,1527.0,Strata
884,Ryde,780.0,1771.0,420.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,480.0,1383.0,11091.0,Strata
885,Strathfield,2243.0,2367.0,36.0,2019-09-30,Greater Sydney,Middle Ring,House,660.0,79.0,641.0,Non Strata
886,Strathfield,625.0,638.0,108.0,2019-09-30,Greater Sydney,Middle Ring,Other,500.0,71.0,779.0,Strata
887,Strathfield,625.0,638.0,108.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,725.0,20.0,230.0,Strata
888,Strathfield,625.0,638.0,108.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,500.0,588.0,4264.0,Strata
889,Willoughby,2386.0,2553.0,103.0,2019-09-30,Greater Sydney,Middle Ring,House,950.0,183.0,1612.0,Non Strata
890,Willoughby,990.0,1033.0,107.0,2019-09-30,Greater Sydney,Middle Ring,Other,540.0,20.0,549.0,Strata
891,Willoughby,990.0,1033.0,107.0,2019-09-30,Greater Sydney,Middle Ring,Townhouse,780.0,49.0,473.0,Strata
892,Willoughby,990.0,1033.0,107.0,2019-09-30,Greater Sydney,Middle Ring,Flat/Unit,600.0,650.0,6377.0,Strata
893,Blacktown,720.0,732.0,890.0,2019-09-30,Greater Sydney,Outer Ring,House,460.0,2238.0,18701.0,Non Strata
894,Blacktown,550.0,536.0,220.0,2019-09-30,Greater Sydney,Outer Ring,Other,378.0,300.0,3726.0,Strata
895,Blacktown,550.0,536.0,220.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,440.0,293.0,2983.0,Strata
896,Blacktown,550.0,536.0,220.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,360.0,500.0,4080.0,Strata
897,Blue Mountains,650.0,676.0,308.0,2019-09-30,Greater Sydney,Outer Ring,House,440.0,322.0,3463.0,Non Strata
898,Blue Mountains,600.0,577.0,40.0,2019-09-30,Greater Sydney,Outer Ring,Other,380.0,5.0,276.0,Strata
899,Blue Mountains,600.0,577.0,40.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,430.0,20.0,274.0,Strata
900,Blue Mountains,600.0,577.0,40.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,290.0,57.0,690.0,Strata
901,Camden,715.0,742.0,366.0,2019-09-30,Greater Sydney,Outer Ring,House,500.0,752.0,5438.0,Non Strata
902,Camden,561.0,541.0,32.0,2019-09-30,Greater Sydney,Outer Ring,Other,400.0,49.0,472.0,Strata
903,Camden,561.0,541.0,32.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,443.0,38.0,287.0,Strata
904,Camden,561.0,541.0,32.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,340.0,55.0,321.0,Strata
905,Campbelltown,605.0,618.0,362.0,2019-09-30,Greater Sydney,Outer Ring,House,420.0,824.0,7768.0,Non Strata
906,Campbelltown,420.0,427.0,88.0,2019-09-30,Greater Sydney,Outer Ring,Other,360.0,186.0,1838.0,Strata
907,Campbelltown,420.0,427.0,88.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,370.0,132.0,1683.0,Strata
908,Campbelltown,420.0,427.0,88.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,350.0,217.0,1827.0,Strata
909,Central Coast,630.0,666.0,1079.0,2019-09-30,Greater Sydney,Outer Ring,House,450.0,1922.0,17733.0,Non Strata
910,Central Coast,470.0,516.0,313.0,2019-09-30,Greater Sydney,Outer Ring,Other,333.0,132.0,2880.0,Strata
911,Central Coast,470.0,516.0,313.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,420.0,288.0,2879.0,Strata
912,Central Coast,470.0,516.0,313.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,350.0,747.0,6677.0,Strata
913,Fairfield,743.0,753.0,284.0,2019-09-30,Greater Sydney,Outer Ring,House,470.0,491.0,6873.0,Non Strata
914,Fairfield,460.0,824.0,95.0,2019-09-30,Greater Sydney,Outer Ring,Other,380.0,246.0,2731.0,Strata
915,Fairfield,460.0,824.0,95.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,470.0,82.0,1728.0,Strata
916,Fairfield,460.0,824.0,95.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,330.0,367.0,4567.0,Strata
917,Hawkesbury,714.0,794.0,200.0,2019-09-30,Greater Sydney,Outer Ring,House,450.0,298.0,2652.0,Non Strata
918,Hawkesbury,445.0,423.0,33.0,2019-09-30,Greater Sydney,Outer Ring,Other,355.0,20.0,463.0,Strata
919,Hawkesbury,445.0,423.0,33.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,408.0,48.0,538.0,Strata
920,Hawkesbury,445.0,423.0,33.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,320.0,64.0,609.0,Strata
921,Hornsby,1226.0,1264.0,281.0,2019-09-30,Greater Sydney,Outer Ring,House,680.0,386.0,3538.0,Non Strata
922,Hornsby,690.0,3470.0,271.0,2019-09-30,Greater Sydney,Outer Ring,Other,450.0,38.0,1050.0,Strata
923,Hornsby,690.0,3470.0,271.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,598.0,72.0,790.0,Strata
924,Hornsby,690.0,3470.0,271.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,480.0,587.0,4714.0,Strata
925,Liverpool,760.0,768.0,345.0,2019-09-30,Greater Sydney,Outer Ring,House,500.0,856.0,7940.0,Non Strata
926,Liverpool,485.0,482.0,162.0,2019-09-30,Greater Sydney,Outer Ring,Other,380.0,186.0,2079.0,Strata
927,Liverpool,485.0,482.0,162.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,460.0,116.0,1511.0,Strata
928,Liverpool,485.0,482.0,162.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,380.0,721.0,6172.0,Strata
929,Northern Beaches,1720.0,1939.0,488.0,2019-09-30,Greater Sydney,Outer Ring,House,950.0,601.0,5373.0,Non Strata
930,Northern Beaches,905.0,1015.0,446.0,2019-09-30,Greater Sydney,Outer Ring,Other,570.0,61.0,1737.0,Strata
931,Northern Beaches,905.0,1015.0,446.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,765.0,123.0,1299.0,Strata
932,Northern Beaches,905.0,1015.0,446.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,595.0,1786.0,15395.0,Strata
933,Penrith,650.0,666.0,468.0,2019-09-30,Greater Sydney,Outer Ring,House,430.0,1240.0,11024.0,Non Strata
934,Penrith,475.0,463.0,243.0,2019-09-30,Greater Sydney,Outer Ring,Other,340.0,159.0,2289.0,Strata
935,Penrith,475.0,463.0,243.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,400.0,269.0,2603.0,Strata
936,Penrith,475.0,463.0,243.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,350.0,536.0,4014.0,Strata
937,Sutherland Shire,1158.0,1236.0,432.0,2019-09-30,Greater Sydney,Outer Ring,House,660.0,513.0,4100.0,Non Strata
938,Sutherland Shire,730.0,929.0,471.0,2019-09-30,Greater Sydney,Outer Ring,Other,480.0,45.0,1157.0,Strata
939,Sutherland Shire,730.0,929.0,471.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,645.0,230.0,1752.0,Strata
940,Sutherland Shire,730.0,929.0,471.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,460.0,1032.0,8470.0,Strata
941,The Hills Shire,1255.0,1361.0,487.0,2019-09-30,Greater Sydney,Outer Ring,House,630.0,705.0,5801.0,Non Strata
942,The Hills Shire,780.0,874.0,122.0,2019-09-30,Greater Sydney,Outer Ring,Other,440.0,51.0,819.0,Strata
943,The Hills Shire,780.0,874.0,122.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,570.0,113.0,1145.0,Strata
944,The Hills Shire,780.0,874.0,122.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,495.0,257.0,2010.0,Strata
945,Wollondilly,850.0,860.0,146.0,2019-09-30,Greater Sydney,Outer Ring,House,450.0,202.0,1706.0,Non Strata
946,Wollondilly,550.0,,5.0,2019-09-30,Greater Sydney,Outer Ring,Other,500.0,20.0,236.0,Strata
947,Wollondilly,550.0,,5.0,2019-09-30,Greater Sydney,Outer Ring,Townhouse,445.0,20.0,86.0,Strata
948,Wollondilly,550.0,,5.0,2019-09-30,Greater Sydney,Outer Ring,Flat/Unit,335.0,20.0,205.0,Strata
949,Inner West,1614.0,1686.0,442.0,2019-12-31,Greater Sydney,Inner Ring,House,750.0,742.0,6665.0,Non Strata
950,Inner West,792.0,865.0,340.0,2019-12-31,Greater Sydney,Inner Ring,Other,470.0,171.0,4086.0,Strata
951,Inner West,792.0,865.0,340.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,750.0,172.0,2519.0,Strata
952,Inner West,792.0,865.0,340.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,470.0,1837.0,17905.0,Strata
953,Lane Cove,2478.0,2731.0,72.0,2019-12-31,Greater Sydney,Inner Ring,House,918.0,64.0,775.0,Non Strata
954,Lane Cove,920.0,1051.0,146.0,2019-12-31,Greater Sydney,Inner Ring,Other,519.0,5.0,216.0,Strata
955,Lane Cove,920.0,1051.0,146.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,895.0,5.0,246.0,Strata
956,Lane Cove,920.0,1051.0,146.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,550.0,469.0,3854.0,Strata
957,Mosman,3900.0,4287.0,67.0,2019-12-31,Greater Sydney,Inner Ring,House,1700.0,67.0,501.0,Non Strata
958,Mosman,1158.0,1398.0,90.0,2019-12-31,Greater Sydney,Inner Ring,Other,519.0,5.0,249.0,Strata
959,Mosman,1158.0,1398.0,90.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,1150.0,20.0,197.0,Strata
960,Mosman,1158.0,1398.0,90.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,550.0,287.0,3022.0,Strata
961,North Sydney,2536.0,2972.0,76.0,2019-12-31,Greater Sydney,Inner Ring,House,900.0,111.0,906.0,Non Strata
962,North Sydney,1030.0,1144.0,321.0,2019-12-31,Greater Sydney,Inner Ring,Other,538.0,34.0,977.0,Strata
963,North Sydney,1030.0,1144.0,321.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,895.0,72.0,933.0,Strata
964,North Sydney,1030.0,1144.0,321.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,600.0,1474.0,13834.0,Strata
965,Randwick,2300.0,2456.0,160.0,2019-12-31,Greater Sydney,Inner Ring,House,950.0,285.0,2399.0,Non Strata
966,Randwick,1009.0,1086.0,289.0,2019-12-31,Greater Sydney,Inner Ring,Other,500.0,53.0,1934.0,Strata
967,Randwick,1009.0,1086.0,289.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,830.0,91.0,1159.0,Strata
968,Randwick,1009.0,1086.0,289.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,595.0,1630.0,15898.0,Strata
969,Sydney,1673.0,1832.0,180.0,2019-12-31,Greater Sydney,Inner Ring,House,795.0,551.0,3749.0,Non Strata
970,Sydney,937.0,1054.0,954.0,2019-12-31,Greater Sydney,Inner Ring,Other,499.0,902.0,7962.0,Strata
971,Sydney,937.0,1054.0,954.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,800.0,257.0,3239.0,Strata
972,Sydney,937.0,1054.0,954.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,640.0,5092.0,43942.0,Strata
973,Waverley,2838.0,2996.0,98.0,2019-12-31,Greater Sydney,Inner Ring,House,1200.0,153.0,1182.0,Non Strata
974,Waverley,1160.0,1274.0,241.0,2019-12-31,Greater Sydney,Inner Ring,Other,563.0,56.0,1331.0,Strata
975,Waverley,1160.0,1274.0,241.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,1035.0,44.0,586.0,Strata
976,Waverley,1160.0,1274.0,241.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,700.0,1160.0,11008.0,Strata
977,Woollahra,3200.0,4114.0,119.0,2019-12-31,Greater Sydney,Inner Ring,House,1250.0,163.0,1052.0,Non Strata
978,Woollahra,1275.0,1762.0,196.0,2019-12-31,Greater Sydney,Inner Ring,Other,600.0,20.0,971.0,Strata
979,Woollahra,1275.0,1762.0,196.0,2019-12-31,Greater Sydney,Inner Ring,Townhouse,1040.0,47.0,708.0,Strata
980,Woollahra,1275.0,1762.0,196.0,2019-12-31,Greater Sydney,Inner Ring,Flat/Unit,680.0,661.0,5865.0,Strata
981,Bayside,1366.0,1395.0,191.0,2019-12-31,Greater Sydney,Middle Ring,House,638.0,316.0,3465.0,Non Strata
982,Bayside,725.0,747.0,540.0,2019-12-31,Greater Sydney,Middle Ring,Other,540.0,89.0,1896.0,Strata
983,Bayside,725.0,747.0,540.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,665.0,92.0,1155.0,Strata
984,Bayside,725.0,747.0,540.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,550.0,1985.0,16763.0,Strata
985,Burwood,1610.0,1608.0,33.0,2019-12-31,Greater Sydney,Middle Ring,House,650.0,60.0,645.0,Non Strata
986,Burwood,800.0,813.0,90.0,2019-12-31,Greater Sydney,Middle Ring,Other,498.0,52.0,771.0,Strata
987,Burwood,800.0,813.0,90.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,588.0,20.0,218.0,Strata
988,Burwood,800.0,813.0,90.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,540.0,405.0,3009.0,Strata
989,Canada Bay,2080.0,2158.0,119.0,2019-12-31,Greater Sydney,Middle Ring,House,750.0,191.0,1808.0,Non Strata
990,Canada Bay,875.0,968.0,227.0,2019-12-31,Greater Sydney,Middle Ring,Other,545.0,52.0,834.0,Strata
991,Canada Bay,875.0,968.0,227.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,700.0,74.0,785.0,Strata
992,Canada Bay,875.0,968.0,227.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,580.0,864.0,8218.0,Strata
993,Canterbury-Bankstown,950.0,1013.0,644.0,2019-12-31,Greater Sydney,Middle Ring,House,550.0,802.0,9269.0,Non Strata
994,Canterbury-Bankstown,550.0,562.0,429.0,2019-12-31,Greater Sydney,Middle Ring,Other,420.0,345.0,5060.0,Strata
995,Canterbury-Bankstown,550.0,562.0,429.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,600.0,305.0,3423.0,Strata
996,Canterbury-Bankstown,550.0,562.0,429.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,400.0,1519.0,15713.0,Strata
997,Cumberland,833.0,881.0,317.0,2019-12-31,Greater Sydney,Middle Ring,House,490.0,632.0,6904.0,Non Strata
998,Cumberland,550.0,544.0,288.0,2019-12-31,Greater Sydney,Middle Ring,Other,420.0,226.0,3184.0,Strata
999,Cumberland,550.0,544.0,288.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,510.0,248.0,2631.0,Strata
1000,Cumberland,550.0,544.0,288.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,420.0,1281.0,11928.0,Strata
1001,Georges River,1281.0,1353.0,270.0,2019-12-31,Greater Sydney,Middle Ring,House,570.0,286.0,3375.0,Non Strata
1002,Georges River,680.0,682.0,271.0,2019-12-31,Greater Sydney,Middle Ring,Other,453.0,68.0,1707.0,Strata
1003,Georges River,680.0,682.0,271.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,615.0,72.0,917.0,Strata
1004,Georges River,680.0,682.0,271.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,470.0,961.0,9264.0,Strata
1005,Hunters Hill,2780.0,3231.0,32.0,2019-12-31,Greater Sydney,Middle Ring,House,1000.0,20.0,269.0,Non Strata
1006,Hunters Hill,1170.0,1076.0,20.0,2019-12-31,Greater Sydney,Middle Ring,Other,498.0,5.0,61.0,Strata
1007,Hunters Hill,1170.0,1076.0,20.0,2019-12-31,Greater Sydney,Middle Ring,Townhouse,615.0,5.0,73.0,Strata
1008,Hunters Hill,1170.0,1076.0,20.0,2019-12-31,Greater Sydney,Middle Ring,Flat/Unit,480.0,67.0,516.0,Strata
1009,Ku-Ring-Gai,2208.0,2364.0,308.0,2019-12-31,Greater Sydney,Middle Ring,House,1000.0,276.0,2712.0,Non Strata
